,size_M5,size_M8,r_next,ram_score,ram_severity,ram_flag,psa_score,psa_severity,psa_flag,gso_score,gso_severity,gso_flag,gso_bound,gso_bounded_size
2024-11-25,-0.24571087,-0.24571087,0.00520800,0.01059696,none,False,0.00553355,none,False,0.00000000,none,False,0.83779361,-0.24571087
2024-11-26,-0.24654436,-0.24654436,-0.00303476,0.00900616,none,False,0.00535774,none,False,0.00000000,none,False,0.87859622,-0.24654436
2024-11-27,-0.24783168,-0.24783168,0.00619275,0.00720903,none,False,0.00529148,none,False,0.00000000,none,False,0.90417646,-0.24783168
2024-11-29,-0.24708074,-0.24708074,0.00179096,0.00640894,none,False,0.00525011,none,False,0.00000000,none,False,0.93273342,-0.24708074
2024-12-02,-0.24861560,-0.24861560,0.00046357,0.16143460,none,False,0.00522280,none,False,0.00000000,none,False,0.94203224,-0.24861560
2024-12-03,-0.24906123,0.99057677,0.00619040,0.60360144,medium,True,0.00520151,none,False,0.00000000,none,False,0.99057677,-0.24906123
2024-12-04,-0.24917679,1.00000000,-0.00164696,0.90415260,high,True,0.00518037,none,False,0.00000000,none,False,1.00000000,-0.24917679
2024-12-05,0.24475441,0.24475441,0.00189374,0.00002095,none,False,0.00618188,none,False,0.00000000,none,False,1.00000000,0.24475441
2024-12-06,0.00000000,0.00000000,-0.00516283,0.00000000,none,False,0.00540818,none,False,0.00000000,none,False,1.00000000,0.00000000
2024-12-09,0.24481484,0.24481484,-0.00311407,0.00000348,none,False,0.00630834,none,False,0.00000000,none,False,1.00000000,0.24481484
2024-12-10,-0.24949448,1.00000000,0.00770104,0.99988845,high,True,0.00551067,none,False,0.00000000,none,False,1.00000000,-0.24949448
2024-12-11,0.24871878,0.24871878,-0.00516581,0.00000374,none,False,0.00633201,none,False,0.00000000,none,False,1.00000000,0.24871878
2024-12-12,-0.24467386,1.00000000,-0.00019874,0.99980666,high,True,0.00550429,none,False,0.00000000,none,False,1.00000000,-0.24467386
2024-12-13,0.24935006,0.24935006,0.00426079,0.00000198,none,False,0.00629149,none,False,0.00000000,none,False,1.00000000,0.24935006
2024-12-16,-0.24930053,1.00000000,-0.00412846,0.99988694,high,True,0.00551453,none,False,0.00000000,none,False,1.00000000,-0.24930053
2024-12-17,0.24440402,0.24440402,-0.03025662,0.00000523,none,False,0.00621970,none,False,0.00000000,none,False,1.00000000,0.24440402
2024-12-18,-0.24933357,-0.24933357,-0.00030726,0.00601191,none,False,0.00550068,none,False,0.00000000,none,False,1.00000000,-0.24933357
2024-12-19,-0.24766215,-0.24766215,0.01193965,0.05310185,none,False,0.00530082,none,False,0.00000000,none,False,0.50795654,-0.24766215
2024-12-20,0.24758609,0.24758609,0.00597036,0.00141175,none,False,0.00610150,none,False,0.00000000,none,False,0.54158083,0.24758609
2024-12-23,-0.24473288,-0.24473288,0.01105354,0.02698103,none,False,0.00544834,none,False,0.00000000,none,False,0.54287717,-0.24473288
2024-12-24,0.24619839,0.24619839,0.00006683,0.00090712,none,False,0.00616624,none,False,0.00000000,none,False,0.57083363,0.24619839
2024-12-26,0.00000000,0.00000000,-0.01058252,0.00000000,none,False,0.00535197,none,False,0.00000000,none,False,0.57384615,0.00000000
2024-12-27,-0.24895149,-0.24895149,-0.01147712,0.00187386,none,False,0.00525527,none,False,0.00000000,none,False,0.61107097,-0.24895149
2024-12-30,-0.24633085,-0.24633085,-0.00364479,0.00047707,none,False,0.00520878,none,False,0.00000000,none,False,0.59902514,-0.24633085
2024-12-31,0.24931791,0.24931791,-0.00245996,0.00054687,none,False,0.00604162,none,False,0.00000000,none,False,0.58223352,0.24931791
2025-01-02,-0.24841087,-0.24841087,0.01242595,0.00297120,none,False,0.00543268,none,False,0.00000000,none,False,0.61241604,-0.24841087
2025-01-03,-0.24780054,-0.24780054,0.00574393,0.00029605,none,False,0.00527393,none,False,0.00000000,none,False,0.64685962,-0.24780054
2025-01-06,-0.24506403,-0.24506403,-0.01136839,0.00076163,none,False,0.00520630,none,False,0.00000000,none,False,0.62712619,-0.24506403
2025-01-07,-0.24647576,-0.24647576,0.00145998,0.00009463,none,False,0.00517642,none,False,0.00000000,none,False,0.65614819,-0.24647576
2025-01-08,-0.24949173,-0.24949173,-0.01538534,0.00044420,none,False,0.00516293,none,False,0.00000000,none,False,0.62769945,-0.24949173
2025-01-10,-0.24985622,-0.24985622,0.00154945,0.00000846,none,False,0.00515177,none,False,0.00000000,none,False,0.66760702,-0.24985622
2025-01-13,-0.24604157,-0.24604157,0.00137488,0.00011714,none,False,0.00513017,none,False,0.00000000,none,False,0.59362675,-0.24604157
2025-01-14,-0.24642304,-0.24642304,0.01802673,0.00020733,none,False,0.00511542,none,False,0.00000000,none,False,0.63189451,-0.24642304
2025-01-15,-0.24676210,-0.24676210,-0.00192513,0.00000097,none,False,0.00510273,none,False,0.00000000,none,False,0.67203628,-0.24676210
2025-01-16,-0.24540766,-0.24540766,0.00998999,0.00001397,none,False,0.00508736,none,False,0.00000000,none,False,0.58652395,-0.24540766
2025-01-17,-0.24493570,-0.24493570,0.00911174,0.00000372,none,False,0.00507353,none,False,0.00000000,none,False,0.62156361,-0.24493570
2025-01-21,-0.24739484,-0.24739484,0.00560573,0.00000252,none,False,0.00506655,none,False,0.00000000,none,False,0.62582131,-0.24739484
2025-01-22,-0.24965937,-0.24965937,0.00544318,0.00337254,none,False,0.00506138,none,False,0.00000000,none,False,0.63579601,-0.24965937
2025-01-23,-0.24508516,-0.24508516,-0.00292355,0.00380244,none,False,0.00504281,none,False,0.00000000,none,False,0.66539447,-0.24508516
2025-01-24,0.24642286,0.24642286,-0.01424637,0.00058743,none,False,0.00626175,none,False,0.00000000,none,False,0.69558859,0.24642286
2025-01-27,-0.24570344,-0.24570344,0.00855585,0.00021772,none,False,0.00535539,none,False,0.00000000,none,False,0.72939150,-0.24570344
2025-01-28,-0.24813587,-0.24813587,-0.00449300,0.00142436,none,False,0.00513867,none,False,0.00000000,none,False,0.64462972,-0.24813587
2025-01-29,-0.24430918,-0.24430918,0.00535262,0.00158656,none,False,0.00505896,none,False,0.00000000,none,False,0.65684565,-0.24430918
2025-01-30,-0.24914603,-0.24914603,-0.00533626,0.00364092,none,False,0.00503538,none,False,0.00000000,none,False,0.68293697,-0.24914603
2025-01-31,-0.24451933,-0.24451933,-0.00675229,0.00663990,none,False,0.00501025,none,False,0.00000000,none,False,0.71344389,-0.24451933
2025-02-03,-0.24915016,-0.24915016,0.00668593,0.00472804,none,False,0.00500800,none,False,0.00000000,none,False,0.73153646,-0.24915016
2025-02-04,-0.24747349,-0.24747349,0.00404641,0.00550117,none,False,0.00499743,none,False,0.00000000,none,False,0.73554672,-0.24747349
2025-02-05,-0.24913362,-0.24913362,0.00346969,0.01540702,none,False,0.00499137,none,False,0.00000000,none,False,0.75555179,-0.24913362
2025-02-06,-0.24418793,-0.24418793,-0.00919573,0.02460099,none,False,0.00497403,none,False,0.00000000,none,False,0.79263975,-0.24418793
2025-02-07,-0.24503666,-0.24503666,0.00676813,0.01546360,none,False,0.00496478,none,False,0.00000000,none,False,0.83279229,-0.24503666
2025-02-10,0.24871547,0.24871547,0.00076045,0.00080619,none,False,0.00648352,none,False,0.00000000,none,False,0.78648087,0.24871547
2025-02-11,-0.24444253,-0.24444253,-0.00322690,0.18311134,none,False,0.00533984,none,False,0.00000000,none,False,0.80229777,-0.24444253
2025-02-12,-0.24462846,0.84902977,0.01050223,0.47588885,medium,True,0.00507320,none,False,0.00000000,none,False,0.84902977,-0.24462846
2025-02-13,0.24978772,0.24978772,-0.00004915,0.00068060,none,False,0.00657784,none,False,0.00000000,none,False,0.87809179,0.24978772
2025-02-14,-0.24641470,0.82702819,0.00293147,0.94313691,high,True,0.00537150,none,False,0.00000000,none,False,0.82702819,-0.24641470
2025-02-18,-0.24640264,0.87355195,0.00235238,0.99486664,high,True,0.00508014,none,False,0.00000000,none,False,0.87355195,-0.24640264
2025-02-19,0.24712602,0.24712602,-0.00416924,0.00000327,none,False,0.00652925,none,False,0.00000000,none,False,0.91688693,0.24712602
2025-02-20,-0.24770797,0.96320521,-0.01725205,0.99915322,high,True,0.00536415,none,False,0.00000000,none,False,0.96320521,-0.24770797
2025-02-21,-0.24667746,0.97318301,-0.00456066,0.91459769,high,True,0.00507972,none,False,0.00000000,none,False,0.97318301,-0.24667746
2025-02-24,-0.24837186,0.70495663,-0.00498567,0.97838432,high,True,0.00500289,none,False,0.00000000,none,False,0.70495663,-0.24837186
2025-02-25,-0.24724165,0.72914630,0.00050473,0.99100092,high,True,0.00496969,none,False,0.00000000,none,False,0.72914630,-0.24724165
2025-02-26,-0.24601208,0.74904889,-0.01609059,0.99861246,high,True,0.00495054,none,False,0.00000000,none,False,0.74904889,-0.24601208
2025-02-27,-0.24613628,0.79395200,0.01548488,0.95664011,high,True,0.00494283,none,False,0.00000000,none,False,0.79395200,-0.24613628
2025-02-28,-0.24797429,0.65343482,-0.01767527,0.77911490,high,True,0.00493905,none,False,0.00000000,none,False,0.65343482,-0.24797429
2025-03-03,-0.24598726,-0.24598726,-0.01190729,0.03286591,none,False,0.00492939,none,False,0.00000000,none,False,0.60210509,-0.24598726
2025-03-04,-0.24743180,-0.24743180,0.01069035,0.00184841,none,False,0.00492459,none,False,0.00000000,none,False,0.53138595,-0.24743180
2025-03-05,-0.24450298,-0.24450298,-0.01791054,0.00072322,none,False,0.00491329,none,False,0.00000000,none,False,0.52411750,-0.24450298
2025-03-06,-0.24713087,-0.24713087,0.00558932,0.00001193,none,False,0.00491025,none,False,0.00000000,none,False,0.53376555,-0.24713087
2025-03-07,-0.24838924,-0.24838924,-0.02699682,0.00030066,none,False,0.00490701,none,False,0.00000000,none,False,0.48663660,-0.24838924
2025-03-10,0.00000000,0.00000000,-0.00834759,,none,False,,none,False,,none,False,,
2025-03-11,-0.19892318,-0.19892318,0.00529252,0.00000336,none,False,0.00483689,none,False,0.00000000,none,False,0.41454116,-0.19892318
2025-03-12,-0.19726952,-0.19726952,-0.01342029,0.00000861,none,False,0.00481107,none,False,0.00000000,none,False,0.43163623,-0.19726952
2025-03-13,-0.19831636,-0.19831636,0.02044539,0.00000079,none,False,0.00480171,none,False,0.00000000,none,False,0.45817620,-0.19831636
2025-03-14,-0.19567270,-0.19567270,0.00768175,0.00000000,none,False,0.00479328,none,False,0.00000000,none,False,0.45482416,-0.19567270
2025-03-17,-0.19416686,-0.19416686,-0.01086717,0.00000009,none,False,0.00478643,none,False,0.00000000,none,False,0.42761402,-0.19416686
2025-03-18,-0.19566414,-0.19566414,0.01083191,0.00000002,none,False,0.00478260,none,False,0.00000000,none,False,0.45001583,-0.19566414
