,size_M5,size_M8,r_next,ram_score,ram_severity,ram_flag,psa_score,psa_severity,psa_flag,gso_score,gso_severity,gso_flag,gso_bound,gso_bounded_size
2024-12-03,-0.09993600,-0.09993600,0.00377788,0.00000000,none,False,0.00467890,none,False,0.00000000,none,False,0.14490862,-0.09993600
2024-12-04,-0.09999970,-0.09999970,0.00451464,0.00000000,none,False,0.00466920,none,False,0.00000000,none,False,0.14389572,-0.09999970
2024-12-05,-0.09998040,-0.09998040,0.00374674,0.00000000,none,False,0.00465989,none,False,0.00000000,none,False,0.14928897,-0.09998040
2024-12-06,-0.09990000,-0.09990000,0.02947896,0.00000000,none,False,0.00465097,none,False,0.00000000,none,False,0.15483048,-0.09990000
2024-12-09,-0.09987390,-0.09987390,0.00290065,0.00000000,none,False,0.00464236,none,False,0.00000000,none,False,0.16057193,-0.09987390
2024-12-10,-0.09997020,-0.09997020,0.05288507,0.00000000,none,False,0.00463403,none,False,0.00000000,none,False,0.16295985,-0.09997020
2024-12-11,-0.09998440,-0.09998440,0.03243524,0.00000000,none,False,0.00462601,none,False,0.00000000,none,False,0.16898159,-0.09998440
2024-12-12,-0.09988160,-0.09988160,-0.05536094,0.00000000,none,False,0.00461831,none,False,0.00000000,none,False,0.16304630,-0.09988160
2024-12-13,-0.09986560,-0.09986560,-0.01987289,0.00000000,none,False,0.00461086,none,False,0.00000000,none,False,0.16460906,-0.09986560
2024-12-16,-0.09989460,-0.09989460,0.03590672,0.00000000,none,False,0.00460364,none,False,0.00000000,none,False,0.15922905,-0.09989460
2024-12-17,-0.09988200,-0.09988200,0.00551725,0.00000000,none,False,0.00459666,none,False,0.00000000,none,False,0.16381776,-0.09988200
2024-12-18,-0.09991860,-0.09991860,0.05746402,0.00000000,none,False,0.00458989,none,False,0.00000000,none,False,0.16438941,-0.09991860
2024-12-19,-0.09988980,-0.09988980,0.03006304,0.00000000,none,False,0.00458335,none,False,0.00000000,none,False,0.17033716,-0.09988980
2024-12-20,-0.09994600,-0.09994600,-0.01523838,0.00000000,none,False,0.00457699,none,False,0.00000000,none,False,0.16222283,-0.09994600
2024-12-23,-0.09998100,-0.09998100,0.03210847,0.00000000,none,False,0.00457083,none,False,0.00000000,none,False,0.16441458,-0.09998100
2024-12-24,-0.09987570,-0.09987570,-0.04888307,0.00000000,none,False,0.00456489,none,False,0.00000000,none,False,0.16968072,-0.09987570
2024-12-26,-0.09990660,-0.09990660,0.02505755,0.00000000,none,False,0.00455909,none,False,0.00000000,none,False,0.17099248,-0.09990660
2024-12-27,-0.09990500,-0.09990500,0.13456198,0.00000000,none,False,0.00455346,none,False,0.00000000,none,False,0.16715715,-0.09990500
2024-12-30,-0.09991840,-0.09991840,-0.07006316,0.00000000,none,False,0.00454799,none,False,0.00000000,none,False,0.17037119,-0.09991840
2024-12-31,-0.09988620,-0.09988620,0.01182750,0.00000000,none,False,0.00454267,none,False,0.00000000,none,False,0.12496103,-0.09988620
